SiteEnergyUse(kBtu)
8268496.5
2830674.75
710275.375
770333.0
2171751.5
4515180.5
22394416.0
6357632.0
2017967.75
26689658.0
2203026.5
3155496.0
13214416.0
637685.0
12184124.0
797170.3125
965651.125
8141155.5
1750419.0
932082.125
8305255.0
6917478.5
9536161.0
90558.70313
895784.6875
1922953.25
1045838.5
1793851.375
20361158.0
469499.8125
4946798.5
2686765.0
2782066.5
405062.0
2399353.5
1618110.375
2827772.75
1441900.5
59757440.0
8381834.5
31803568.0
1403820.0
1062722.625
57764408.0
1950092.5
5876439.0
2070005.625
42584028.0
776248.6875
36378588.0
6596057.5
2244317.0
3632613.75
557863.6875
331059.5
8025696.0
117438.3984
331675.0
4178233.5
14029480.0
1143826.625
11319836.0
17695420.0
5313217.0
4069301.5
6345009.5
1435562.75
1485945.875
2473302.0
1217509.125
2786648.75
10775646.0
11343686.0
4636396.5
2462408.25
5444253.5
2729167.75
25631512.0
18848780.0
222255.9063
1544501.75
866126.375
163945984.0
65336980.0
1055033.0
844076.8125
1042652.625
1257033.5
2520483.25
14633233.0
1063960.125
987063.6875
5765898.0
8476183.0
3220635.25
753275.1875
1943899.25
92937640.0
5402181.0
989079.5
4353025.0
4475650.0
1176342.25
5981430.0
2014475.875
3928695.25
2823184.0
1849331.25
2160420.0
2411402.25
2641681.75
3993913.25
2058955.25
18390344.0
1128179.125
2450442.75
1832808.75
2478045.5
5827595.5
541943.3125
769771.3125
1002995.0
1149140.25
1152896.25
14172606.0
1686262.25
2188051.25
4695139.0
392683.6875
595936.5
2661488.0
3835202.0
1567746.75
1539066.375
964236.0
4991360.5
561473.875
4758198.0
30985420.0
1001964.0
509124.0
3375211.0
4653535.0
1778431.75
3600571.25
4302455.5
16865978.0
25311526.0
2717863.25
1776411.75
1594422.5
402051.3125
44984468.0
1467060.25
16163194.0
1094940.75
1862176.875
375773.5938
63835192.0
845044.125
11410228.0
1619177.125
1429855.75
55073120.0
1486681.75
2100982.75
22104512.0
27018020.0
313528.0938
1903455.875
1145535.75
433871.0
1224186.25
1544193.75
7606084.5
1377627.0
18760766.0
579888.3125
3046543.0
16371039.0
8218155.5
2100216.5
873711.125
5000717.0
624125.625
1989287.0
28450436.0
13424079.0
7802205.5
2099386.75
917100.3125
1478979.25
6673138.0
2654316.0
6859198.0
17867002.0
1027230.875
33556756.0
1139980.625
2655387.5
3321035.75
645665.375
3540225.75
19423344.0
436252.5
13730204.0
3415561.25
5355753.0
52226204.0
4456714.5
16020642.0
37022180.0
9671619.0
1247362.0
576405.125
863703.0
3639670.25
6197824.5
2346692.5
2130673.75
954352.6875
1132489.625
1601955.625
1287497.375
11019641.0
2662054.25
209644.9063
1253745.5
18576900.0
1614026.25
905750.375
2844685.0
1822834.25
2890379.0
1388345.125
3757006.0
3724098.25
15272491.0
3494929.5
2266983.0
2119806.25
2944296.25
1114384.625
592088.125
8054334.0
3706100.25
7739699.0
2891605.0
12095818.0
3085814.0
8475238.0
1399062.75
4420650.5
13723820.0
1084553.75
5447076.5
847419.375
17186624.0
775729.1875
1331122.125
1028277.313
1645605.125
2193115.0
2669564.25
21027396.0
1581036.75
4224872.5
3444270.0
2346571.5
1076733.25
1325972.75
1498457.875
13410041.0
502898.6875
15878689.0
8521989.0
1508561.875
24755086.0
5608600.5
1633105.375
3560614.25
1841154.25
2848317.25
24224888.0
229856.4063
817409.625
2067352.5
9788717.0
2173143.75
1356874.75
23262244.0
729397.1875
7519466.5
6522551.5
932083.5
2688675.75
65047284.0
840549.375
48479988.0
436604.0938
75073888.0
40613740.0
3505497.0
1232822.875
6606832.5
2735811.5
7408342.0
7335905.5
1500309.75
8387933.0
6197825.0
752093.625
8767617.0
2619088.5
1522596.75
1159807.125
3020001.5
22078064.0
308400.4063
20628680.0
2147968.25
2028125.625
27684480.0
1632472.0
1123943.0
1678458.75
755618.1875
1244150.0
1245923.75
1791071.375
1587454.75
1103594.75
1031667.5
923812.8125
1378130.25
1111293.75
1107290.625
888031.875
1639136.25
7575080.0
1219744.75
369291.5
216115.0
690557.6875
8163413.0
2763597.0
735907.8125
5453438.5
16378152.0
1934224.25
726917.5
17750994.0
27717034.0
2018385.75
7070998.5
782343.8125
2227638.25
378714.4063
1242311.5
4747403.5
930611.875
2371575.0
3735308.5
3363535.5
4374646.0
2280352.5
14697487.0
7202141.5
1157976.5
717056.375
2385395.0
3094090.0
452612.5
2301043.75
253832464.0
1372213.375
5968153.5
4585070.5
6129780.0
523614.0938
1995131.75
456953.0
18967014.0
62197176.0
819354.625
4841347.5
3999505.25
7273155.5
13898181.0
8422861.0
2409429.0
1904480.0
1042108.5
3027867.5
522972.1875
350264.5938
2502081.0
2720238.25
1951856.25
2726369.0
18588860.0
1386445.375
1610794.75
46510960.0
5662234.0
9765777.0
5155090.5
5252131.0
2946756.25
1108310.875
855665.125
11054535.0
1829981.375
1396082.25
5381105.0
1992158.25
6797647.0
950276.1875
2003807.75
5671256.0
1602084.375
27076922.0
10062436.0
222600.0938
1056782.125
3204685.5
903541.875
1997181.5
1295685.75
1961581.5
1748444.25
7798464.0
1164537.75
4383100.5
2158629.0
5400049.5
4052720.0
12720069.0
3481727.5
4448582.5
127374.0
935580.3125
17880184.0
689803.0
2233262.0
19295226.0
10750010.0
17085344.0
3377209.75
2094724.625
5134446.0
3743228.5
581289.0
47859812.0
860364.1875
928584.875
287763.5
1440554.25
1938613.125
7768057.5
1921801.25
5833800.0
25307744.0
409578.4063
1096646.25
13568148.0
2824096.75
8873485.0
37797084.0
1818867.875
18309150.0
3663534.5
5652231.0
10287986.0
415364.5938
11963428.0
98960776.0
2058532.875
2853189.5
28053172.0
8926736.0
12232124.0
1208029.25
2466100.0
2439484.75
876425.0
950695.625
10005787.0
7475577.5
3894142.5
3684188.5
4644346.0
4912143.0
10557910.0
2203758.5
2108861.75
209698.7031
683274.0
1351267.875
2502131.0
1608508.75
